onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
3272.92	n/a	RECOG_RESP	1636460	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3273.6	n/a	RECOG_CONF	1636800	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3275.016	n/a	RECOG_TARGET	1637508	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	0	3	1	n/a	n/a	n/a	n/a	n/a
3275.584	n/a	RECOG_RESP	1637792	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3276.952	n/a	RECOG_CONF	1638476	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	n/a	3	1	n/a	n/a	n/a	n/a	n/a
3278.432	n/a	RECOG_TARGET	1639216	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	1	5	1	n/a	n/a	n/a	n/a	n/a
3279.032	n/a	RECOG_RESP	1639516	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3279.626	n/a	RECOG_CONF	1639813	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3281.014	n/a	RECOG_LURE	1640507	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3281.732	n/a	RECOG_RESP	1640866	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3282.3	n/a	RECOG_CONF	1641150	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3283.754	n/a	RECOG_TARGET	1641877	n/a	LTP063	ltpFR	15	7	1	COWARD	394	1	5	1	n/a	n/a	n/a	n/a	n/a
3284.446	n/a	RECOG_RESP	1642223	n/a	LTP063	ltpFR	15	7	1	COWARD	394	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3285.094	n/a	RECOG_CONF	1642547	n/a	LTP063	ltpFR	15	7	1	COWARD	394	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3288.084	n/a	REC_START	1644042	n/a	LTP063	ltpFR	15	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3288.12	n/a	RECOG_LURE	1644060	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3288.752	n/a	RECOG_RESP	1644376	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3289.276	n/a	RECOG_CONF	1644638	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3290.752	n/a	RECOG_LURE	1645376	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3291.416	n/a	RECOG_RESP	1645708	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3292.03	n/a	RECOG_CONF	1646015	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3293.426	n/a	RECOG_LURE	1646713	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3294.164	n/a	RECOG_RESP	1647082	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3294.714	n/a	RECOG_CONF	1647357	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3296.184	n/a	RECOG_LURE	1648092	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3296.82	n/a	RECOG_RESP	1648410	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3297.358	n/a	RECOG_CONF	1648679	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3298.834	n/a	RECOG_TARGET	1649417	n/a	LTP063	ltpFR	15	8	1	ELK	526	1	5	1	n/a	n/a	n/a	n/a	n/a
3299.548	n/a	RECOG_RESP	1649774	n/a	LTP063	ltpFR	15	8	1	ELK	526	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3300.182	n/a	RECOG_CONF	1650091	n/a	LTP063	ltpFR	15	8	1	ELK	526	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3301.65	n/a	RECOG_LURE	1650825	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3302.212	n/a	RECOG_RESP	1651106	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3302.846	n/a	RECOG_CONF	1651423	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3304.198	n/a	RECOG_LURE	1652099	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3304.796	n/a	RECOG_RESP	1652398	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3305.32	n/a	RECOG_CONF	1652660	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3306.848	n/a	RECOG_TARGET	1653424	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	0	4	1	n/a	n/a	n/a	n/a	n/a
3307.47	n/a	RECOG_RESP	1653735	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3308.004	n/a	RECOG_CONF	1654002	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3309.564	n/a	RECOG_TARGET	1654782	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	1	5	-1	n/a	n/a	n/a	n/a	n/a
3310.264	n/a	RECOG_RESP	1655132	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3310.868	n/a	RECOG_CONF	1655434	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3312.246	n/a	RECOG_TARGET	1656123	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	1	5	-1	n/a	n/a	n/a	n/a	n/a
3312.868	n/a	RECOG_RESP	1656434	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3313.512	n/a	RECOG_CONF	1656756	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3314.962	n/a	RECOG_TARGET	1657481	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	0	4	1	n/a	n/a	n/a	n/a	n/a
3315.832	n/a	RECOG_RESP	1657916	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3316.974	n/a	RECOG_CONF	1658487	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3318.562	n/a	RECOG_TARGET	1659281	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	1	5	0	n/a	n/a	n/a	n/a	n/a
3319.524	n/a	RECOG_RESP	1659762	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3320.158	n/a	RECOG_CONF	1660079	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3321.518	n/a	RECOG_TARGET	1660759	n/a	LTP063	ltpFR	15	8	1	KID	775	1	5	1	n/a	n/a	n/a	n/a	n/a
3322.242	n/a	RECOG_RESP	1661121	n/a	LTP063	ltpFR	15	8	1	KID	775	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3322.852	n/a	RECOG_CONF	1661426	n/a	LTP063	ltpFR	15	8	1	KID	775	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3324.242	n/a	RECOG_TARGET	1662121	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	1	5	-1	n/a	n/a	n/a	n/a	n/a
3324.786	n/a	RECOG_RESP	1662393	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3325.376	n/a	RECOG_CONF	1662688	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3326.7	n/a	RECOG_TARGET	1663350	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	1	5	-1	n/a	n/a	n/a	n/a	n/a
3327.232	n/a	RECOG_RESP	1663616	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3327.84	n/a	RECOG_CONF	1663920	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3329.24	n/a	RECOG_TARGET	1664620	n/a	LTP063	ltpFR	15	8	1	BERRY	122	1	5	0	n/a	n/a	n/a	n/a	n/a
3329.736	n/a	RECOG_RESP	1664868	n/a	LTP063	ltpFR	15	8	1	BERRY	122	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3330.354	n/a	RECOG_CONF	1665177	n/a	LTP063	ltpFR	15	8	1	BERRY	122	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3331.732	n/a	RECOG_TARGET	1665866	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	1	5	-1	n/a	n/a	n/a	n/a	n/a
3332.264	n/a	RECOG_RESP	1666132	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3332.848	n/a	RECOG_CONF	1666424	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3334.24	n/a	RECOG_TARGET	1667120	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	1	5	1	n/a	n/a	n/a	n/a	n/a
3334.786	n/a	RECOG_RESP	1667393	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3335.404	n/a	RECOG_CONF	1667702	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3336.864	n/a	RECOG_TARGET	1668432	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	1	5	1	n/a	n/a	n/a	n/a	n/a
3337.508	n/a	RECOG_RESP	1668754	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3338.168	n/a	RECOG_CONF	1669084	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3339.604	n/a	RECOG_TARGET	1669802	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	1	5	0	n/a	n/a	n/a	n/a	n/a
3340.278	n/a	RECOG_RESP	1670139	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3340.872	n/a	RECOG_CONF	1670436	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3344.432	n/a	REC_START	1672216	n/a	LTP063	ltpFR	15	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3344.47	n/a	RECOG_TARGET	1672235	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	1	5	-1	n/a	n/a	n/a	n/a	n/a
3345.03	n/a	RECOG_RESP	1672515	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3345.674	n/a	RECOG_CONF	1672837	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3347.06	n/a	RECOG_TARGET	1673530	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	1	5	0	n/a	n/a	n/a	n/a	n/a
3347.63	n/a	RECOG_RESP	1673815	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3348.238	n/a	RECOG_CONF	1674119	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3349.652	n/a	RECOG_LURE	1674826	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3350.328	n/a	RECOG_RESP	1675164	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3350.992	n/a	RECOG_CONF	1675496	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3352.402	n/a	RECOG_LURE	1676201	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3353.118	n/a	RECOG_RESP	1676559	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3353.856	n/a	RECOG_CONF	1676928	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3355.192	n/a	RECOG_TARGET	1677596	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	0	4	-1	n/a	n/a	n/a	n/a	n/a
3355.808	n/a	RECOG_RESP	1677904	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	0	n/a	-1	n/a	n/a	n/a	n/a	n/a
3356.48	n/a	RECOG_CONF	1678240	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	n/a	4	-1	n/a	n/a	n/a	n/a	n/a
3357.866	n/a	RECOG_LURE	1678933	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3358.516	n/a	RECOG_RESP	1679258	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3359.124	n/a	RECOG_CONF	1679562	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3360.616	n/a	RECOG_TARGET	1680308	n/a	LTP063	ltpFR	15	9	1	BILL	126	1	5	0	n/a	n/a	n/a	n/a	n/a
3361.27	n/a	RECOG_RESP	1680635	n/a	LTP063	ltpFR	15	9	1	BILL	126	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3361.908	n/a	RECOG_CONF	1680954	n/a	LTP063	ltpFR	15	9	1	BILL	126	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3363.298	n/a	RECOG_TARGET	1681649	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	1	5	0	n/a	n/a	n/a	n/a	n/a
3363.914	n/a	RECOG_RESP	1681957	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3364.522	n/a	RECOG_CONF	1682261	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3365.954	n/a	RECOG_LURE	1682977	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3366.578	n/a	RECOG_RESP	1683289	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3367.216	n/a	RECOG_CONF	1683608	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3368.612	n/a	RECOG_TARGET	1684306	n/a	LTP063	ltpFR	15	9	1	BEAST	108	1	5	1	n/a	n/a	n/a	n/a	n/a
3369.188	n/a	RECOG_RESP	1684594	n/a	LTP063	ltpFR	15	9	1	BEAST	108	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3369.81	n/a	RECOG_CONF	1684905	n/a	LTP063	ltpFR	15	9	1	BEAST	108	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3371.278	n/a	RECOG_TARGET	1685639	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	1	5	1	n/a	n/a	n/a	n/a	n/a
3371.902	n/a	RECOG_RESP	1685951	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3372.526	n/a	RECOG_CONF	1686263	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3373.944	n/a	RECOG_LURE	1686972	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3374.576	n/a	RECOG_RESP	1687288	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3375.21	n/a	RECOG_CONF	1687605	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3376.602	n/a	RECOG_LURE	1688301	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3377.15	n/a	RECOG_RESP_VV	1688575	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3378.562	n/a	RECOG_RESP	1689281	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3379.45	n/a	RECOG_CONF	1689725	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3380.934	n/a	RECOG_LURE	1690467	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3381.53	n/a	RECOG_RESP	1690765	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3382.174	n/a	RECOG_CONF	1691087	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3383.592	n/a	RECOG_TARGET	1691796	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	1	5	1	n/a	n/a	n/a	n/a	n/a
3384.184	n/a	RECOG_RESP	1692092	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3384.798	n/a	RECOG_CONF	1692399	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3386.232	n/a	RECOG_TARGET	1693116	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	0	4	1	n/a	n/a	n/a	n/a	n/a
3387.642	n/a	RECOG_RESP	1693821	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3388.35	n/a	RECOG_CONF	1694175	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3389.748	n/a	RECOG_TARGET	1694874	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	1	5	1	n/a	n/a	n/a	n/a	n/a
3390.37	n/a	RECOG_RESP	1695185	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3391.004	n/a	RECOG_CONF	1695502	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3392.39	n/a	RECOG_TARGET	1696195	n/a	LTP063	ltpFR	15	9	1	INSECT	740	1	5	1	n/a	n/a	n/a	n/a	n/a
3392.994	n/a	RECOG_RESP	1696497	n/a	LTP063	ltpFR	15	9	1	INSECT	740	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3393.628	n/a	RECOG_CONF	1696814	n/a	LTP063	ltpFR	15	9	1	INSECT	740	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3395.022	n/a	RECOG_LURE	1697511	n/a	LTP063	ltpFR	15	9	n/a	TOOL	1480	1	3	n/a	n/a	n/a	n/a	n/a	n/a
3395.944	n/a	RECOG_RESP	1697972	n/a	LTP063	ltpFR	15	9	n/a	TOOL	1480	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3397.03	n/a	RECOG_CONF	1698515	n/a	LTP063	ltpFR	15	9	n/a	TOOL	1480	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
3398.554	n/a	RECOG_LURE	1699277	n/a	LTP063	ltpFR	15	9	n/a	PERSON	1052	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3399.15	n/a	RECOG_RESP	1699575	n/a	LTP063	ltpFR	15	9	n/a	PERSON	1052	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3399.794	n/a	RECOG_CONF	1699897	n/a	LTP063	ltpFR	15	9	n/a	PERSON	1052	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3402.942	n/a	REC_START	1701471	n/a	LTP063	ltpFR	15	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3402.976	n/a	RECOG_TARGET	1701488	n/a	LTP063	ltpFR	15	10	0	TRENCH	1503	1	5	1	n/a	n/a	n/a	n/a	n/a
3403.816	n/a	RECOG_RESP	1701908	n/a	LTP063	ltpFR	15	10	0	TRENCH	1503	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3404.454	n/a	RECOG_CONF	1702227	n/a	LTP063	ltpFR	15	10	0	TRENCH	1503	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3405.85	n/a	RECOG_TARGET	1702925	n/a	LTP063	ltpFR	15	10	-1	SCRIBBLE	1256	1	5	-1	n/a	n/a	n/a	n/a	n/a
3406.4	n/a	RECOG_RESP	1703200	n/a	LTP063	ltpFR	15	10	-1	SCRIBBLE	1256	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3407.058	n/a	RECOG_CONF	1703529	n/a	LTP063	ltpFR	15	10	-1	SCRIBBLE	1256	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3408.458	n/a	RECOG_LURE	1704229	n/a	LTP063	ltpFR	15	10	n/a	CRAYON	401	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3409.124	n/a	RECOG_RESP	1704562	n/a	LTP063	ltpFR	15	10	n/a	CRAYON	401	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3409.842	n/a	RECOG_CONF	1704921	n/a	LTP063	ltpFR	15	10	n/a	CRAYON	401	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3411.3	n/a	RECOG_TARGET	1705650	n/a	LTP063	ltpFR	15	10	1	TRIANGLE	1504	1	5	0	n/a	n/a	n/a	n/a	n/a
3411.902	n/a	RECOG_RESP	1705951	n/a	LTP063	ltpFR	15	10	1	TRIANGLE	1504	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3412.526	n/a	RECOG_CONF	1706263	n/a	LTP063	ltpFR	15	10	1	TRIANGLE	1504	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3413.89	n/a	RECOG_LURE	1706945	n/a	LTP063	ltpFR	15	10	n/a	CATTLE	261	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3414.566	n/a	RECOG_RESP	1707283	n/a	LTP063	ltpFR	15	10	n/a	CATTLE	261	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3415.23	n/a	RECOG_CONF	1707615	n/a	LTP063	ltpFR	15	10	n/a	CATTLE	261	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3416.64	n/a	RECOG_TARGET	1708320	n/a	LTP063	ltpFR	15	10	0	CANAL	226	1	5	1	n/a	n/a	n/a	n/a	n/a
3417.37	n/a	RECOG_RESP	1708685	n/a	LTP063	ltpFR	15	10	0	CANAL	226	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3417.994	n/a	RECOG_CONF	1708997	n/a	LTP063	ltpFR	15	10	0	CANAL	226	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3419.398	n/a	RECOG_TARGET	1709699	n/a	LTP063	ltpFR	15	10	-1	FACTORY	548	1	5	-1	n/a	n/a	n/a	n/a	n/a
3420.02	n/a	RECOG_RESP	1710010	n/a	LTP063	ltpFR	15	10	-1	FACTORY	548	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3420.618	n/a	RECOG_CONF	1710309	n/a	LTP063	ltpFR	15	10	-1	FACTORY	548	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3422.022	n/a	RECOG_TARGET	1711011	n/a	LTP063	ltpFR	15	10	-1	JEWEL	757	1	5	-1	n/a	n/a	n/a	n/a	n/a
3423.122	n/a	RECOG_RESP	1711561	n/a	LTP063	ltpFR	15	10	-1	JEWEL	757	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3424.0	n/a	RECOG_CONF	1712000	n/a	LTP063	ltpFR	15	10	-1	JEWEL	757	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3425.496	n/a	RECOG_TARGET	1712748	n/a	LTP063	ltpFR	15	10	0	MOSS	918	1	5	0	n/a	n/a	n/a	n/a	n/a
3426.146	n/a	RECOG_RESP	1713073	n/a	LTP063	ltpFR	15	10	0	MOSS	918	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3426.784	n/a	RECOG_CONF	1713392	n/a	LTP063	ltpFR	15	10	0	MOSS	918	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3428.236	n/a	RECOG_TARGET	1714118	n/a	LTP063	ltpFR	15	10	0	CONCRETE	361	1	5	1	n/a	n/a	n/a	n/a	n/a
3428.856	n/a	RECOG_RESP	1714428	n/a	LTP063	ltpFR	15	10	0	CONCRETE	361	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3429.48	n/a	RECOG_CONF	1714740	n/a	LTP063	ltpFR	15	10	0	CONCRETE	361	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3430.894	n/a	RECOG_LURE	1715447	n/a	LTP063	ltpFR	15	10	n/a	FRIES	607	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3431.55	n/a	RECOG_RESP	1715775	n/a	LTP063	ltpFR	15	10	n/a	FRIES	607	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3432.212	n/a	RECOG_CONF	1716106	n/a	LTP063	ltpFR	15	10	n/a	FRIES	607	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3433.534	n/a	RECOG_TARGET	1716767	n/a	LTP063	ltpFR	15	10	-1	CHARCOAL	281	1	3	-1	n/a	n/a	n/a	n/a	n/a
