subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP293,22,2,12,TROMBONE,0,0.8757773073015637,-0.055406991597188704,111,0.808695652173913,0,0,0,407,0.29391304347826086,0,0,0
LTP293,22,2,13,SHOVEL,0,0.8918842722358065,-0.050966342774001,28,0.9530434782608695,0,0,0,404,0.2991304347826087,0,0,0
LTP293,22,2,14,SERVANT,0,0.7909524698377102,-0.1552928878895651,544,0.055652173913043446,0,0,0,552,0.04173913043478261,0,0,0
LTP293,22,2,15,SCRIBBLE,1,0.8338514220078418,0.13028800698433413,424,0.2643478260869565,0,0,0,59,0.8991304347826087,0,0,0
LTP293,22,2,16,GARDEN,1,0.8441798829819703,-0.05389999596125318,350,0.3930434782608696,0,0,0,391,0.32173913043478264,0,0,0
LTP293,22,2,17,SKETCH,0,0.8606734206532449,-0.003412301591783127,238,0.5878260869565217,0,0,0,293,0.49217391304347824,0,0,0
LTP293,22,2,18,ORCHID,1,0.8573745751785876,0.005749130179458905,255,0.5582608695652174,0,0,0,275,0.5234782608695652,0,0,0
LTP293,22,2,19,FLIPPER,0,0.8501197315206506,0.18666209266084416,298,0.48347826086956525,0,0,0,32,0.9460869565217391,0,0,0
LTP293,22,2,20,DAUGHTER,0,0.824229650433967,-0.03689445534079785,460,0.20173913043478264,0,0,0,368,0.36173913043478256,0,0,0
LTP293,22,2,21,PIMPLE,0,0.870569394172925,0.11635198250015488,143,0.7530434782608696,0,0,0,70,0.88,0,0,0
LTP293,22,2,22,FRECKLE,0,0.8771756930569954,0.23394371758059077,101,0.8260869565217391,0,0,0,12,0.9808695652173913,0,0,0
LTP293,22,2,23,PEDAL,0,0.85272532362474,-0.024663085182377288,277,0.52,0,0,0,337,0.41565217391304343,0,0,0
LTP293,22,2,24,PICTURE,1,0.8202028882206225,-0.04935578267020887,469,0.18608695652173912,0,0,0,384,0.3339130434782609,0,0,0
LTP293,22,3,1,PEPPER,1,0.8438889394934235,0.021065066565042576,347,0.39826086956521745,0,0,0,248,0.5704347826086957,0,0,0
LTP293,22,3,2,TURNIP,1,0.8971714750967542,0.11381669091010276,7,0.9895652173913043,0,0,1,108,0.8139130434782609,0,0,0
LTP293,22,3,3,STICKER,1,0.8463158584696223,-0.1422258079145833,323,0.43999999999999995,0,0,0,518,0.10086956521739132,0,0,0
LTP293,22,3,4,DOLPHIN,1,0.8588538884539797,0.25203550347707776,193,0.6660869565217391,0,0,0,6,0.991304347826087,0,0,1
LTP293,22,3,5,DANDRUFF,0,0.8972542531470478,0.19838112281257336,5,0.9930434782608696,0,1,1,32,0.9460869565217391,0,0,0
LTP293,22,3,6,VALVE,0,0.8649428136685223,-0.07349630111389,183,0.6834782608695652,0,0,0,424,0.2643478260869565,0,0,0
LTP293,22,3,7,BURGLAR,1,0.8777377032061998,-0.016271277817759226,87,0.8504347826086956,0,0,0,331,0.4260869565217391,0,0,0
LTP293,22,3,8,MAMMAL,1,0.80544891806095,0.04324817420116086,507,0.12,0,0,0,215,0.6278260869565218,0,0,0
LTP293,22,3,9,STALLION,0,0.8612823739311731,0.08448427885873516,206,0.6434782608695653,0,0,0,161,0.7217391304347827,0,0,0
LTP293,22,3,10,QUEEN,1,0.8537624684080976,-0.1136473303451356,274,0.5252173913043479,0,0,0,466,0.19130434782608696,0,0,0
LTP293,22,3,11,IGLOO,1,0.8401907924767291,0.03775543927050169,373,0.35304347826086957,0,0,0,219,0.6208695652173912,0,0,0
LTP293,22,3,12,STATUE,1,0.808958339253574,0.0170110805918914,505,0.12347826086956526,0,0,0,247,0.5721739130434782,0,0,0
LTP293,22,3,13,IDOL,1,0.7890999632496885,0.02914922921526884,551,0.04347826086956519,0,0,0,230,0.6017391304347826,0,0,0
LTP293,22,3,14,PLASTER,0,0.801582370902095,-0.019843725884579173,515,0.10608695652173916,0,0,0,329,0.4295652173913044,0,0,0
LTP293,22,3,15,SUNSET,0,0.8413532374044455,-0.09596234063785765,361,0.3739130434782608,0,0,0,438,0.24,0,0,0
LTP293,22,3,16,VIRUS,1,0.8221916819698478,0.1275594475929859,470,0.18434782608695655,0,0,0,100,0.8278260869565217,0,0,0
LTP293,22,3,17,PRINCESS,1,0.8817646137262258,0.06376282840504803,54,0.9078260869565218,0,0,0,172,0.702608695652174,0,0,0
LTP293,22,3,18,SPHINX,1,0.8667074122605681,0.12279132793165008,172,0.702608695652174,0,0,0,76,0.8695652173913043,0,0,0
LTP293,22,3,19,MARROW,0,0.8718008829326345,-0.09202109708891522,123,0.7878260869565217,0,0,0,445,0.22782608695652173,0,0,0
LTP293,22,3,20,KIDNEY,0,0.8564393105357742,0.07781039791368942,253,0.5617391304347826,0,0,0,145,0.7495652173913043,0,0,0
